"User_ID","消费时间间隔","消费频率","用户类型"
"1014096","低","低","挽留用户"
"1014153","低","低","挽留用户"
"1014366","低","低","挽留用户"
"1014805","低","低","挽留用户"
"1015014","低","低","挽留用户"
"1015531","低","低","挽留用户"
"1015571","低","低","挽留用户"
"1016018","低","低","挽留用户"
"1016068","低","低","挽留用户"
"1016717","低","低","挽留用户"
"1016731","低","低","挽留用户"
"1016733","低","低","挽留用户"
"1016878","低","低","挽留用户"
"1017046","低","低","挽留用户"
"1017315","低","低","挽留用户"
"101733","低","低","挽留用户"
"1017463","低","低","挽留用户"
"1017965","低","低","挽留用户"
"102004","低","低","挽留用户"
"102534","低","低","挽留用户"
"102644","低","低","挽留用户"
"102662","低","低","挽留用户"
"102690","低","低","挽留用户"
"102945","低","低","挽留用户"
"103023","低","低","挽留用户"
"103067","低","低","挽留用户"
"10315","低","低","挽留用户"
"103164","低","低","挽留用户"
"103259","低","低","挽留用户"
"103305","低","低","挽留用户"
"103347","低","低","挽留用户"
"103630","低","低","挽留用户"
"104127","低","低","挽留用户"
"104280","低","低","挽留用户"
"104486","低","低","挽留用户"
"10464","低","低","挽留用户"
"104783","低","低","挽留用户"
"104864","低","低","挽留用户"
"104915","低","低","挽留用户"
"105279","低","低","挽留用户"
"105773","低","低","挽留用户"
"105789","低","低","挽留用户"
"105944","低","低","挽留用户"
"105981","低","低","挽留用户"
"106135","低","低","挽留用户"
"106334","低","低","挽留用户"
"10671","低","低","挽留用户"
"106814","低","低","挽留用户"
"10686","低","低","挽留用户"
"107263","低","低","挽留用户"
"10727","低","低","挽留用户"
"107875","低","低","挽留用户"
"108036","低","低","挽留用户"
"108491","低","低","挽留用户"
"108510","低","低","挽留用户"
"108685","低","低","挽留用户"
"108768","低","低","挽留用户"
"108823","低","低","挽留用户"
"108891","低","低","挽留用户"
"109134","低","低","挽留用户"
"109322","低","低","挽留用户"
"109625","低","低","挽留用户"
"109791","低","低","挽留用户"
"11019","低","低","挽留用户"
"110207","低","低","挽留用户"
"110288","低","低","挽留用户"
"110350","低","低","挽留用户"
"110483","低","低","挽留用户"
"110679","低","低","挽留用户"
"110743","低","低","挽留用户"
"111190","低","低","挽留用户"
"111849","低","低","挽留用户"
"111987","低","低","挽留用户"
"112006","低","低","挽留用户"
"112268","低","低","挽留用户"
"112316","低","低","挽留用户"
"112345","低","低","挽留用户"
"11304","低","低","挽留用户"
"113526","低","低","挽留用户"
"114635","低","低","挽留用户"
"114726","低","低","挽留用户"
"115462","低","低","挽留用户"
"115564","低","低","挽留用户"
"115592","低","低","挽留用户"
"115638","低","低","挽留用户"
"115983","低","低","挽留用户"
"116292","低","低","挽留用户"
"116624","低","低","挽留用户"
"116939","低","低","挽留用户"
"117282","低","低","挽留用户"
"117294","低","低","挽留用户"
"117328","低","低","挽留用户"
"117385","低","低","挽留用户"
"117395","低","低","挽留用户"
"117578","低","低","挽留用户"
"117612","低","低","挽留用户"
"117691","低","低","挽留用户"
"117935","低","低","挽留用户"
"118138","低","低","挽留用户"
"118305","低","低","挽留用户"
"118474","低","低","挽留用户"
"119078","低","低","挽留用户"
"119271","低","低","挽留用户"
"119292","低","低","挽留用户"
"119332","低","低","挽留用户"
"119547","低","低","挽留用户"
"11964","低","低","挽留用户"
"119770","低","低","挽留用户"
"12002","低","低","挽留用户"
"120062","低","低","挽留用户"
"120765","低","低","挽留用户"
"121084","低","低","挽留用户"
"121589","低","低","挽留用户"
"121592","低","低","挽留用户"
"121868","低","低","挽留用户"
"121899","低","低","挽留用户"
"121929","低","低","挽留用户"
"121935","低","低","挽留用户"
"121968","低","低","挽留用户"
"121993","低","低","挽留用户"
"12218","低","低","挽留用户"
"122211","低","低","挽留用户"
"122346","低","低","挽留用户"
"122545","低","低","挽留用户"
"122729","低","低","挽留用户"
"123177","低","低","挽留用户"
"123400","低","低","挽留用户"
"123657","低","低","挽留用户"
"124078","低","低","挽留用户"
"124107","低","低","挽留用户"
"124310","低","低","挽留用户"
"124370","低","低","挽留用户"
"124663","低","低","挽留用户"
"124686","低","低","挽留用户"
"124962","低","低","挽留用户"
"125158","低","低","挽留用户"
"125419","低","低","挽留用户"
"125429","低","低","挽留用户"
"125532","低","低","挽留用户"
"125682","低","低","挽留用户"
"125948","低","低","挽留用户"
"126271","低","低","挽留用户"
"126432","低","低","挽留用户"
"126448","低","低","挽留用户"
"126492","低","低","挽留用户"
"126810","低","低","挽留用户"
"126952","低","低","挽留用户"
"127627","低","低","挽留用户"
"127744","低","低","挽留用户"
"127954","低","低","挽留用户"
"128451","低","低","挽留用户"
"126696","低","高","保持用户"
"10681","低","高","保持用户"
"1005616","低","高","保持用户"
"12151","低","高","保持用户"
"125482","低","高","保持用户"
"128351","低","高","保持用户"
"122074","低","高","保持用户"
"1001472","低","高","保持用户"
"1002413","低","高","保持用户"
"106003","低","高","保持用户"
"110245","低","高","保持用户"
"100030","低","高","保持用户"
"1008295","低","高","保持用户"
"1010327","低","高","保持用户"
"102034","低","高","保持用户"
"104201","低","高","保持用户"
"10452","低","高","保持用户"
"106370","低","高","保持用户"
"115046","低","高","保持用户"
"116133","低","高","保持用户"
"116387","低","高","保持用户"
"117458","低","高","保持用户"
"117962","低","高","保持用户"
"118441","低","高","保持用户"
"11998","低","高","保持用户"
"120592","低","高","保持用户"
"120958","低","高","保持用户"
"121970","低","高","保持用户"
"123000","低","高","保持用户"
"112713","低","低","挽留用户"
"114105","低","低","挽留用户"
"118933","低","低","挽留用户"
"120977","低","低","挽留用户"
"121853","低","低","挽留用户"
"126438","低","低","挽留用户"
"126758","低","低","挽留用户"
"1001248","低","低","挽留用户"
"1001847","低","低","挽留用户"
"1002435","低","低","挽留用户"
"1003531","低","低","挽留用户"
"1005345","低","低","挽留用户"
"1006354","低","低","挽留用户"
"1007963","低","低","挽留用户"
"1011227","低","低","挽留用户"
"1013911","低","低","挽留用户"
"1013980","低","低","挽留用户"
"1014286","低","低","挽留用户"
"103379","低","低","挽留用户"
"106836","低","低","挽留用户"
"107445","低","低","挽留用户"
"107916","低","低","挽留用户"
"111770","低","低","挽留用户"
"1000317","低","低","挽留用户"
"1002172","低","低","挽留用户"
"1002213","低","低","挽留用户"
"1003479","低","低","挽留用户"
"1003553","低","低","挽留用户"
"1003965","低","低","挽留用户"
"100401","低","低","挽留用户"
"1005834","低","低","挽留用户"
"1006407","低","低","挽留用户"
"1008217","低","低","挽留用户"
"1008612","低","低","挽留用户"
"1009283","低","低","挽留用户"
"1009385","低","低","挽留用户"
"1009825","低","低","挽留用户"
"1009940","低","低","挽留用户"
"101021","低","低","挽留用户"
"1011086","低","低","挽留用户"
"1012031","低","低","挽留用户"
"1012252","低","低","挽留用户"
"1012257","低","低","挽留用户"
"1013585","低","低","挽留用户"
"1014180","低","低","挽留用户"
"1014207","低","低","挽留用户"
"1015007","低","低","挽留用户"
"1016219","低","低","挽留用户"
"1016474","低","低","挽留用户"
"1017130","低","低","挽留用户"
"1017696","低","低","挽留用户"
"1017780","低","低","挽留用户"
"104103","低","低","挽留用户"
"104110","低","低","挽留用户"
"106084","低","低","挽留用户"
"106514","低","低","挽留用户"
"108484","低","低","挽留用户"
"110247","低","低","挽留用户"
"11222","低","低","挽留用户"
"112910","低","低","挽留用户"
"114917","低","低","挽留用户"
"11601","低","低","挽留用户"
"117085","低","低","挽留用户"
"117162","低","低","挽留用户"
"117176","低","低","挽留用户"
"117272","低","低","挽留用户"
"117733","低","低","挽留用户"
"117916","低","低","挽留用户"
"119270","低","低","挽留用户"
"119543","低","低","挽留用户"
"120201","低","低","挽留用户"
"120910","低","低","挽留用户"
"121137","低","低","挽留用户"
"123063","低","低","挽留用户"
"123632","低","低","挽留用户"
"123938","低","低","挽留用户"
"123978","低","低","挽留用户"
"124061","低","低","挽留用户"
"124879","低","低","挽留用户"
"125555","低","低","挽留用户"
"125575","低","低","挽留用户"
"126413","低","低","挽留用户"
"126422","低","低","挽留用户"
"126749","低","低","挽留用户"
"126965","低","低","挽留用户"
"127206","低","低","挽留用户"
"127953","低","低","挽留用户"
"128329","低","低","挽留用户"
"128527","低","低","挽留用户"
"112801","低","低","挽留用户"
"11293","低","低","挽留用户"
"113652","低","低","挽留用户"
"113753","低","低","挽留用户"
"113948","低","低","挽留用户"
"114042","低","低","挽留用户"
"114200","低","低","挽留用户"
"114308","低","低","挽留用户"
"114361","低","低","挽留用户"
"114629","低","低","挽留用户"
"114714","低","低","挽留用户"
"114996","低","低","挽留用户"
"11540","低","低","挽留用户"
"115473","低","低","挽留用户"
"115525","低","低","挽留用户"
"115554","低","低","挽留用户"
"115718","低","低","挽留用户"
"115743","低","低","挽留用户"
"116282","低","低","挽留用户"
"116448","低","低","挽留用户"
"116518","低","低","挽留用户"
"116530","低","低","挽留用户"
"116608","低","低","挽留用户"
"11663","低","低","挽留用户"
"1167","低","低","挽留用户"
"117057","低","低","挽留用户"
"117360","低","低","挽留用户"
"117627","低","低","挽留用户"
"117658","低","低","挽留用户"
"117702","低","低","挽留用户"
"117776","低","低","挽留用户"
"118314","低","低","挽留用户"
"11839","低","低","挽留用户"
"118446","低","低","挽留用户"
"118583","低","低","挽留用户"
"118683","低","低","挽留用户"
"11897","低","低","挽留用户"
"119084","低","低","挽留用户"
"119418","低","低","挽留用户"
"119468","低","低","挽留用户"
"119942","低","低","挽留用户"
"11995","低","低","挽留用户"
"1203","低","低","挽留用户"
"120419","低","低","挽留用户"
"120477","低","低","挽留用户"
"121366","低","低","挽留用户"
"121533","低","低","挽留用户"
"122077","低","低","挽留用户"
"122103","低","低","挽留用户"
"122125","低","低","挽留用户"
"12255","低","低","挽留用户"
"123041","低","低","挽留用户"
"123123","低","低","挽留用户"
"123347","低","低","挽留用户"
"123407","低","低","挽留用户"
"123570","低","低","挽留用户"
"124098","低","低","挽留用户"
"124245","低","低","挽留用户"
"124666","低","低","挽留用户"
"124768","低","低","挽留用户"
